
Scanning: C:\Users\andre\projects\movies
Found 176 YouTube ID(s) across 98 file(s).

──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
FILE                                 VIDEO ID     THUMBNAIL URL                                            WATCH URL
index_alt.html                       mjay5vgIwt4  https://img.youtube.com/vi/mjay5vgIwt4/maxresdefault.jpg  https://www.youtube.com/watch?v=mjay5vgIwt4
index_alt.html                       cSp1dM2Vj48  https://img.youtube.com/vi/cSp1dM2Vj48/maxresdefault.jpg  https://www.youtube.com/watch?v=cSp1dM2Vj48
index_alt.html                       2SRizeR4MmU  https://img.youtube.com/vi/2SRizeR4MmU/maxresdefault.jpg  https://www.youtube.com/watch?v=2SRizeR4MmU
index_alt.html                       AwwbhhjQ9Xk  https://img.youtube.com/vi/AwwbhhjQ9Xk/maxresdefault.jpg  https://www.youtube.com/watch?v=AwwbhhjQ9Xk
index_alt.html                       sutgWjz10sM  https://img.youtube.com/vi/sutgWjz10sM/maxresdefault.jpg  https://www.youtube.com/watch?v=sutgWjz10sM
into-the-wild.html                   XZG1FzyB8DI  https://img.youtube.com/vi/XZG1FzyB8DI/maxresdefault.jpg  https://www.youtube.com/watch?v=XZG1FzyB8DI
it-ends-with-us.html                 DLET_u31M4M  https://img.youtube.com/vi/DLET_u31M4M/maxresdefault.jpg  https://www.youtube.com/watch?v=DLET_u31M4M
jane-eyre.html                       8IFsdfk3mlk  https://img.youtube.com/vi/8IFsdfk3mlk/maxresdefault.jpg  https://www.youtube.com/watch?v=8IFsdfk3mlk
jurassic-park.html                   QWBKEmWWL38  https://img.youtube.com/vi/QWBKEmWWL38/maxresdefault.jpg  https://www.youtube.com/watch?v=QWBKEmWWL38
kite-runner.html                     sLtavGjAOJY  https://img.youtube.com/vi/sLtavGjAOJY/maxresdefault.jpg  https://www.youtube.com/watch?v=sLtavGjAOJY
la-confidential.html                 6sOXrY5yV4g  https://img.youtube.com/vi/6sOXrY5yV4g/maxresdefault.jpg  https://www.youtube.com/watch?v=6sOXrY5yV4g
little-women.html                    AST2-4db4ic  https://img.youtube.com/vi/AST2-4db4ic/maxresdefault.jpg  https://www.youtube.com/watch?v=AST2-4db4ic
lonesome-dove.html                   g1Xq4lYcHLw  https://img.youtube.com/vi/g1Xq4lYcHLw/maxresdefault.jpg  https://www.youtube.com/watch?v=g1Xq4lYcHLw
lord-of-the-flies.html               3Q9SQ7hTMdg  https://img.youtube.com/vi/3Q9SQ7hTMdg/maxresdefault.jpg  https://www.youtube.com/watch?v=3Q9SQ7hTMdg
margos-got-money-troubles.html       AjI52haEerU  https://img.youtube.com/vi/AjI52haEerU/maxresdefault.jpg  https://www.youtube.com/watch?v=AjI52haEerU
me-before-you.html                   T0MmkG_nG1U  https://img.youtube.com/vi/T0MmkG_nG1U/maxresdefault.jpg  https://www.youtube.com/watch?v=T0MmkG_nG1U
misery.html                          XHQ9CPRfDsw  https://img.youtube.com/vi/XHQ9CPRfDsw/maxresdefault.jpg  https://www.youtube.com/watch?v=XHQ9CPRfDsw
narnia-magicians-nephew.html         W40IjkDGzy4  https://img.youtube.com/vi/W40IjkDGzy4/maxresdefault.jpg  https://www.youtube.com/watch?v=W40IjkDGzy4
never-let-me-go.html                 Uu5lF4MZgPk  https://img.youtube.com/vi/Uu5lF4MZgPk/maxresdefault.jpg  https://www.youtube.com/watch?v=Uu5lF4MZgPk
no-country-for-old-men.html          38A__WT3-o0  https://img.youtube.com/vi/38A__WT3-o0/maxresdefault.jpg  https://www.youtube.com/watch?v=38A__WT3-o0
normal-people.html                   x1JQuWxt3cE  https://img.youtube.com/vi/x1JQuWxt3cE/maxresdefault.jpg  https://www.youtube.com/watch?v=x1JQuWxt3cE
of-mice-and-men.html                 BQtiStdDaYw  https://img.youtube.com/vi/BQtiStdDaYw/maxresdefault.jpg  https://www.youtube.com/watch?v=BQtiStdDaYw
on-the-road.html                     nyafEFyX75c  https://img.youtube.com/vi/nyafEFyX75c/maxresdefault.jpg  https://www.youtube.com/watch?v=nyafEFyX75c
one-flew-over-the-cuckoos-nest.html  OXrcDonY-B8  https://img.youtube.com/vi/OXrcDonY-B8/maxresdefault.jpg  https://www.youtube.com/watch?v=OXrcDonY-B8
outlander.html                       PFFKjptRr7Y  https://img.youtube.com/vi/PFFKjptRr7Y/maxresdefault.jpg  https://www.youtube.com/watch?v=PFFKjptRr7Y
pachinko.html                        5ZPLzTyNptw  https://img.youtube.com/vi/5ZPLzTyNptw/maxresdefault.jpg  https://www.youtube.com/watch?v=5ZPLzTyNptw
people-we-meet-on-vacation.html      m1C9DTOUH5s  https://img.youtube.com/vi/m1C9DTOUH5s/maxresdefault.jpg  https://www.youtube.com/watch?v=m1C9DTOUH5s
perks-of-being-a-wallflower.html     n5rh7O4IDc0  https://img.youtube.com/vi/n5rh7O4IDc0/maxresdefault.jpg  https://www.youtube.com/watch?v=n5rh7O4IDc0
pride-and-prejudice.html             4bSKM9WWT08  https://img.youtube.com/vi/4bSKM9WWT08/maxresdefault.jpg  https://www.youtube.com/watch?v=4bSKM9WWT08
project-hail-mary.html               m08TxIsFTRI  https://img.youtube.com/vi/m08TxIsFTRI/maxresdefault.jpg  https://www.youtube.com/watch?v=m08TxIsFTRI
ready-player-one.html                cSp1dM2Vj48  https://img.youtube.com/vi/cSp1dM2Vj48/maxresdefault.jpg  https://www.youtube.com/watch?v=cSp1dM2Vj48
rebecca.html                         LFVhB54UqvQ  https://img.youtube.com/vi/LFVhB54UqvQ/maxresdefault.jpg  https://www.youtube.com/watch?v=LFVhB54UqvQ
remains-of-the-day.html              jALmEb72beg  https://img.youtube.com/vi/jALmEb72beg/maxresdefault.jpg  https://www.youtube.com/watch?v=jALmEb72beg
remarkably-bright-creatures.html     4bsjRq8kasA  https://img.youtube.com/vi/4bsjRq8kasA/maxresdefault.jpg  https://www.youtube.com/watch?v=4bsjRq8kasA
reminders-of-him.html                i36Zw32GfRQ  https://img.youtube.com/vi/i36Zw32GfRQ/maxresdefault.jpg  https://www.youtube.com/watch?v=i36Zw32GfRQ
room.html                            E_Ci-pAL4eE  https://img.youtube.com/vi/E_Ci-pAL4eE/maxresdefault.jpg  https://www.youtube.com/watch?v=E_Ci-pAL4eE
schindlers-list.html                 mxphAlJID9U  https://img.youtube.com/vi/mxphAlJID9U/maxresdefault.jpg  https://www.youtube.com/watch?v=mxphAlJID9U
sense-and-sensibility.html           2WGq2Rbs1Qg  https://img.youtube.com/vi/2WGq2Rbs1Qg/maxresdefault.jpg  https://www.youtube.com/watch?v=2WGq2Rbs1Qg
silence-of-the-lambs.html            6iB21hsprAQ  https://img.youtube.com/vi/6iB21hsprAQ/maxresdefault.jpg  https://www.youtube.com/watch?v=6iB21hsprAQ
station-eleven.html                  LPm52rq8CZA  https://img.youtube.com/vi/LPm52rq8CZA/maxresdefault.jpg  https://www.youtube.com/watch?v=LPm52rq8CZA
talented-mr-ripley.html              h4e-Si4oGEw  https://img.youtube.com/vi/h4e-Si4oGEw/maxresdefault.jpg  https://www.youtube.com/watch?v=h4e-Si4oGEw
the-color-purple.html                _h-efLS7VV4  https://img.youtube.com/vi/_h-efLS7VV4/maxresdefault.jpg  https://www.youtube.com/watch?v=_h-efLS7VV4
the-firm.html                        FX3AXA3icR0  https://img.youtube.com/vi/FX3AXA3icR0/maxresdefault.jpg  https://www.youtube.com/watch?v=FX3AXA3icR0
the-great-gatsby.html                sN183rJltNM  https://img.youtube.com/vi/sN183rJltNM/maxresdefault.jpg  https://www.youtube.com/watch?v=sN183rJltNM
the-handmaids-tale.html              81PyH5TH-NQ  https://img.youtube.com/vi/81PyH5TH-NQ/maxresdefault.jpg  https://www.youtube.com/watch?v=81PyH5TH-NQ
the-hours.html                       CkPWXUxIiXs  https://img.youtube.com/vi/CkPWXUxIiXs/maxresdefault.jpg  https://www.youtube.com/watch?v=CkPWXUxIiXs
the-housemaid.html                   48CtX6OgU3s  https://img.youtube.com/vi/48CtX6OgU3s/maxresdefault.jpg  https://www.youtube.com/watch?v=48CtX6OgU3s
the-lovely-bones.html                s9PrQmcV81Y  https://img.youtube.com/vi/s9PrQmcV81Y/maxresdefault.jpg  https://www.youtube.com/watch?v=s9PrQmcV81Y
the-martian.html                     ej3ioOneTy8  https://img.youtube.com/vi/ej3ioOneTy8/maxresdefault.jpg  https://www.youtube.com/watch?v=ej3ioOneTy8
the-maze-runner.html                 AwwbhhjQ9Xk  https://img.youtube.com/vi/AwwbhhjQ9Xk/maxresdefault.jpg  https://www.youtube.com/watch?v=AwwbhhjQ9Xk
the-notebook.html                    BjJcYdEOI0k  https://img.youtube.com/vi/BjJcYdEOI0k/maxresdefault.jpg  https://www.youtube.com/watch?v=BjJcYdEOI0k
the-odyssey.html                     Mzw2ttJD2qQ  https://img.youtube.com/vi/Mzw2ttJD2qQ/maxresdefault.jpg  https://www.youtube.com/watch?v=Mzw2ttJD2qQ
the-outsiders.html                   IVRTWPPvtyU  https://img.youtube.com/vi/IVRTWPPvtyU/maxresdefault.jpg  https://www.youtube.com/watch?v=IVRTWPPvtyU
the-princess-bride.html              O3CIXEAjcc8  https://img.youtube.com/vi/O3CIXEAjcc8/maxresdefault.jpg  https://www.youtube.com/watch?v=O3CIXEAjcc8
